check_id	category	acquisition_class	region	item_name	flag	map_id	review_status	external_family_count	external_families	access_disposition	next_evidence
7773132	sacred_tear	uniquely_anchored_collectible	Mountaintops of the Giants	Sacred Tear	1051537800	m60_52_52	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773203	sacred_tear	uniquely_anchored_collectible	Mountaintops of the Giants	Sacred Tear	1054557800	m60_54_56	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7772784	sacred_tear	uniquely_anchored_collectible	Weeping	Sacred Tear	1041337200		audited_one_family	1	gameplay-guide:redmaw	unresolved	second_independent_exact_landmark_source
7772879	sacred_tear	uniquely_anchored_collectible	Weeping	Sacred Tear	1043357100	m60_43_33	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7772915	sacred_tear	uniquely_anchored_collectible	Weeping	Sacred Tear	1044337100	m60_44_32	audited_one_family	1	gameplay-wiki:fextralife	unresolved	second_independent_exact_landmark_source
7773584	scadutree_fragment	uniquely_anchored_collectible	Abyssal	Scadutree Fragment	2050437010	m28_00	trusted	3	gameplay-guide:eip;gameplay-guide:redmaw;gameplay-wiki:fextralife	unresolved	none_identity_region_trusted
7773653	scadutree_fragment	uniquely_anchored_collectible	Abyssal	Scadutree Fragment	2053417500	m28_00	trusted	3	gameplay-guide:eip;gameplay-guide:gameofguides;gameplay-guide:redmaw	unresolved	none_identity_region_trusted
7773205	scadutree_fragment	uniquely_anchored_collectible	Ancient Ruins	Scadutree Fragment	2044457000	m61_44_45	trusted	3	gameplay-guide:redmaw;gameplay-wiki:eldenpedia;gameplay-wiki:fextralife	unresolved	none_identity_region_trusted
7773354	scadutree_fragment	uniquely_anchored_collectible	Ancient Ruins	Scadutree Fragment	2046477750	m61_46_46	audited_one_family	1	gameplay-guide:redmaw	unresolved	second_independent_exact_landmark_source
7774538	scadutree_fragment	uniquely_anchored_collectible	Ancient Ruins	Scadutree Fragment	2046467000	m61_46_46	audited_one_family	1	gameplay-guide:redmaw	unresolved	second_independent_exact_landmark_source
7774539	scadutree_fragment	uniquely_anchored_collectible	Ancient Ruins	Scadutree Fragment	2046477960		audited_one_family	1	gameplay-guide:redmaw	unresolved	second_independent_exact_landmark_source
7771790	scadutree_fragment	uniquely_anchored_collectible	Belurat	Scadutree Fragment	20007620	m20_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771809	scadutree_fragment	uniquely_anchored_collectible	Belurat	Scadutree Fragment	20007820	m20_00	trusted	2	gameplay-guide:game8;gameplay-guide:powerpyx	encoded	none_identity_region_trusted
7771995	scadutree_fragment	uniquely_anchored_collectible	Cerulean	Scadutree Fragment	22007000	m22_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773457	scadutree_fragment	uniquely_anchored_collectible	Cerulean	Scadutree Fragment	2048377050	m61_48_38	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774540	scadutree_fragment	uniquely_anchored_collectible	Cerulean	Scadutree Fragment	2047397070	m61_47_39	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774541	scadutree_fragment	uniquely_anchored_collectible	Cerulean	Scadutree Fragment	2047407100	m61_47_39	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771849	scadutree_fragment	uniquely_anchored_collectible	Enir Ilim	Scadutree Fragment	20017350	m20_01	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771861	scadutree_fragment	uniquely_anchored_collectible	Enir Ilim	Scadutree Fragment	20017470	m20_01	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771869	scadutree_fragment	uniquely_anchored_collectible	Enir Ilim	Scadutree Fragment	20017550	m20_01	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773493	scadutree_fragment	uniquely_anchored_collectible	Ensis	Scadutree Fragment	2048447500	m61_48_44	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774543	scadutree_fragment	uniquely_anchored_collectible	Ensis	Scadutree Fragment	2047447720		remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773473	scadutree_fragment	uniquely_anchored_collectible	Gravesite	Scadutree Fragment	2048417700	m61_46_41	audited_one_family	1	gameplay-guide:redmaw	unresolved	second_independent_exact_landmark_source
7773483	scadutree_fragment	uniquely_anchored_collectible	Gravesite	Scadutree Fragment	2048437700	m61_46_41	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774534	scadutree_fragment	uniquely_anchored_collectible	Gravesite	Scadutree Fragment	2044417995		remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774535	scadutree_fragment	uniquely_anchored_collectible	Gravesite	Scadutree Fragment	2045427700	m61_46_41	audited_one_family	1	gameplay-wiki:fextralife	unresolved	second_independent_exact_landmark_source
7774536	scadutree_fragment	uniquely_anchored_collectible	Gravesite	Scadutree Fragment	2046427700	m61_46_41	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774542	scadutree_fragment	uniquely_anchored_collectible	Gravesite	Scadutree Fragment	2047417995		remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774544	scadutree_fragment	uniquely_anchored_collectible	Gravesite	Scadutree Fragment	2047447750	m61_45_44	trusted	2	gameplay-guide:gamesradar;gameplay-guide:powerpyx	unresolved	none_identity_region_trusted
7773649	scadutree_fragment	uniquely_anchored_collectible	Jagged Peak	Scadutree Fragment	2053397020	m61_54_39	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773328	scadutree_fragment	uniquely_anchored_collectible	Rauh Base	Scadutree Fragment	2046457040	m61_46_45	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773498	scadutree_fragment	uniquely_anchored_collectible	Scadu Altus	Scadutree Fragment	2048457520	m61_47_45	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773506	scadutree_fragment	uniquely_anchored_collectible	Scadu Altus	Scadutree Fragment	2048467510	m61_47_45	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773587	scadutree_fragment	uniquely_anchored_collectible	Scadu Altus	Scadutree Fragment	2050437500	m61_50_43	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773932	scadutree_fragment	uniquely_anchored_collectible	Scadu Altus	Scadutree Fragment	21007400	m21_00	audited_one_family	1	gameplay-guide:redmaw	unresolved	second_independent_exact_landmark_source
7774547	scadutree_fragment	uniquely_anchored_collectible	Scadu Altus	Scadutree Fragment	2047467500	m61_47_45	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774550	scadutree_fragment	uniquely_anchored_collectible	Scadu Altus	Scadutree Fragment	2049440990		remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774552	scadutree_fragment	uniquely_anchored_collectible	Scadu Altus	Scadutree Fragment	2049447530	m61_49_44	trusted	2	gameplay-guide:game8;gameplay-guide:gamesradar	unresolved	none_identity_region_trusted
7774553	scadutree_fragment	uniquely_anchored_collectible	Scadu Altus	Scadutree Fragment	2049457510	m61_49_45	trusted	2	gameplay-guide:game8;gameplay-guide:pushsquare	unresolved	none_identity_region_trusted
7774561	scadutree_fragment	uniquely_anchored_collectible	Scadu Altus	Scadutree Fragment	2050457730	m61_49_45	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774563	scadutree_fragment	uniquely_anchored_collectible	Scadu Altus	Scadutree Fragment	2051447500	m61_51_44	trusted	2	gameplay-guide:gamesradar;gameplay-guide:pushsquare	unresolved	none_identity_region_trusted
7774564	scadutree_fragment	uniquely_anchored_collectible	Scadu Altus	Scadutree Fragment	2051447510	m61_51_44	trusted	2	gameplay-guide:gamesradar;gameplay-wiki:eldenpedia	unresolved	none_identity_region_trusted
7900001	scadutree_fragment	uniquely_anchored_collectible	Scadu Altus	Scadutree Fragment	510440		trusted	2	gameplay-guide:game8;gameplay-wiki:eldenpedia	unresolved	none_identity_region_trusted
7771949	scadutree_fragment	uniquely_anchored_collectible	Shadow Keep	Scadutree Fragment	21017200	m21_01	trusted	2	gameplay-guide:redmaw;gameplay-wiki:fextralife	unresolved	none_identity_region_trusted
7771965	scadutree_fragment	uniquely_anchored_collectible	Shadow Keep	Scadutree Fragment	21017500	m21_01	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774554	scadutree_fragment	uniquely_anchored_collectible	Shadow Keep	Scadutree Fragment	2049487000	m61_49_48	trusted	2	gameplay-guide:game8;gameplay-guide:gamesradar	unresolved	none_identity_region_trusted
7774555	scadutree_fragment	uniquely_anchored_collectible	Shadow Keep	Scadutree Fragment	2049497500	m61_49_48	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774556	scadutree_fragment	uniquely_anchored_collectible	Shadow Keep	Scadutree Fragment	2049497520	m61_50_48	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774557	scadutree_fragment	uniquely_anchored_collectible	Shadow Keep	Scadutree Fragment	2049497530	m61_50_48	trusted	2	gameplay-guide:game8;gameplay-wiki:eldenpedia	unresolved	none_identity_region_trusted
7774558	scadutree_fragment	uniquely_anchored_collectible	Shadow Keep	Scadutree Fragment	2049497540	m61_50_48	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774559	scadutree_fragment	uniquely_anchored_collectible	Shadow Keep	Scadutree Fragment	2049497550	m61_50_48	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773585	smithing_stone	repeated_material_row	Abyssal	Smithing Stone [7]	2050437040	m28_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773643	smithing_stone	repeated_material_row	Abyssal	Somber Smithing Stone [9]	2052407010	m28_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771044	smithing_stone	repeated_material_row	Ainsel River	Smithing Stone [1]	12017060	m12_01	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771083	smithing_stone	repeated_material_row	Ainsel River	Smithing Stone [1]	12017440	m12_04	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	unresolved	none_identity_region_trusted
7771067	smithing_stone	repeated_material_row	Ainsel River	Smithing Stone [2]	12017280	m12_04	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771054	smithing_stone	repeated_material_row	Ainsel River	Smithing Stone [3]	12017150	m12_01	audited_one_family	1	gameplay-guide:redmaw	unresolved	second_independent_exact_landmark_source
7771058	smithing_stone	repeated_material_row	Ainsel River	Smithing Stone [3]	12017190	m12_01	trusted	2	gameplay-guide:redmaw;gameplay-wiki:fextralife	unresolved	none_identity_region_trusted
7771060	smithing_stone	repeated_material_row	Ainsel River	Smithing Stone [3]	12017210	m12_01	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771062	smithing_stone	repeated_material_row	Ainsel River	Smithing Stone [3]	12017230	m12_01	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771065	smithing_stone	repeated_material_row	Ainsel River	Smithing Stone [3]	12017260	m12_01	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771066	smithing_stone	repeated_material_row	Ainsel River	Smithing Stone [4]	12017270	m12_01	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771092	smithing_stone	repeated_material_row	Ainsel River	Smithing Stone [4]	12017530	m12_01	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771119	smithing_stone	repeated_material_row	Ainsel River	Smithing Stone [4]	12017800	m12_04	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771120	smithing_stone	repeated_material_row	Ainsel River	Smithing Stone [5]	12017810	m12_01	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771122	smithing_stone	repeated_material_row	Ainsel River	Smithing Stone [5]	12017830	m12_01	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771101	smithing_stone	repeated_material_row	Ainsel River	Smithing Stone [6]	12017620	m12_01	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771106	smithing_stone	repeated_material_row	Ainsel River	Smithing Stone [6]	12017670	m12_01	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771115	smithing_stone	repeated_material_row	Ainsel River	Smithing Stone [6]	12017760	m12_04	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771126	smithing_stone	repeated_material_row	Ainsel River	Smithing Stone [6]	12017870	m12_01	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	unresolved	none_identity_region_trusted
7771125	smithing_stone	repeated_material_row	Ainsel River	Smithing Stone [7]	12017860	m12_01	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771071	smithing_stone	repeated_material_row	Ainsel River	Somber Smithing Stone [3]	12017320	m12_04	audited_one_family	1	gameplay-wiki:fextralife	unresolved	second_independent_exact_landmark_source
7770778	smithing_stone	repeated_material_row	Ainsel River	Somber Smithing Stone [6]	540600	m12_04	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7770779	smithing_stone	repeated_material_row	Ainsel River	Somber Smithing Stone [6]	540602	m12_01	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771091	smithing_stone	repeated_material_row	Ainsel River	Somber Smithing Stone [6]	12017520	m12_04	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771077	smithing_stone	repeated_material_row	Ainsel River	Somber Smithing Stone [7]	12017380	m12_01	trusted	2	gameplay-guide:redmaw;gameplay-wiki:fextralife	unresolved	none_identity_region_trusted
7771109	smithing_stone	repeated_material_row	Ainsel River	Somber Smithing Stone [7]	12017700	m12_01	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771117	smithing_stone	repeated_material_row	Ainsel River	Somber Smithing Stone [7]	12017780	m12_01	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771128	smithing_stone	repeated_material_row	Ainsel River	Somber Smithing Stone [7]	12017890	m12_01	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771133	smithing_stone	repeated_material_row	Ainsel River	Somber Smithing Stone [7]	12017940	m12_01	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771143	smithing_stone	repeated_material_row	Ainsel River	Somber Smithing Stone [7]	12017995	m12_04	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	unresolved	none_identity_region_trusted
7771041	smithing_stone	repeated_material_row	Ainsel River	Somber Smithing Stone [8]	12017030	m12_01	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771127	smithing_stone	repeated_material_row	Ainsel River	Somber Smithing Stone [8]	12017880	m12_04	audited_one_family	1	gameplay-wiki:eldenpedia	unresolved	second_independent_exact_landmark_source
7771047	smithing_stone	repeated_material_row	Ainsel River	Somber Smithing Stone [9]	12017090	m12_04	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774251	smithing_stone	repeated_material_row	Altus	Smithing Stone [4]	1039547070	m60_39_54	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774266	smithing_stone	repeated_material_row	Altus	Smithing Stone [4]	1039547260	m60_39_54	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7772082	smithing_stone	repeated_material_row	Altus	Smithing Stone [5]	30137030	m30_13	audited_one_family	1	gameplay-wiki:eldenpedia	unresolved	second_independent_exact_landmark_source
7772630	smithing_stone	repeated_material_row	Altus	Smithing Stone [5]	1037517000	m60_38_51	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7772754	smithing_stone	repeated_material_row	Altus	Smithing Stone [5]	1039547230	m60_39_54	audited_one_family	1	gameplay-guide:redmaw	unresolved	second_independent_exact_landmark_source
7772947	smithing_stone	repeated_material_row	Altus	Smithing Stone [5]	1045527030	m60_45_52	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774247	smithing_stone	repeated_material_row	Altus	Smithing Stone [5]	1039547020	m60_39_54	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774253	smithing_stone	repeated_material_row	Altus	Smithing Stone [5]	1039547090	m60_39_54	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774263	smithing_stone	repeated_material_row	Altus	Smithing Stone [5]	1039547200	m60_39_54	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774265	smithing_stone	repeated_material_row	Altus	Smithing Stone [5]	1039547240	m60_39_54	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774350	smithing_stone	repeated_material_row	Altus	Smithing Stone [5]	1043537040	m60_43_53	audited_one_family	1	gameplay-guide:redmaw	unresolved	second_independent_exact_landmark_source
7772333	smithing_stone	repeated_material_row	Altus	Smithing Stone [6]	34127130	m34_12	audited_one_family	1	gameplay-wiki:eldenpedia	unresolved	second_independent_exact_landmark_source
7772946	smithing_stone	repeated_material_row	Altus	Smithing Stone [6]	1045527020	m60_45_52	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7772266	smithing_stone	repeated_material_row	Altus	Somber Smithing Stone [4]	32047020	m32_04	trusted	3	gameplay-guide:redmaw;gameplay-wiki:eldenpedia;gameplay-wiki:fextralife	unresolved	none_identity_region_trusted
7770706	smithing_stone	repeated_material_row	Altus	Somber Smithing Stone [5]	530310	m60_41_50	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	unresolved	none_identity_region_trusted
7770765	smithing_stone	repeated_material_row	Altus	Somber Smithing Stone [5]	540320	m60_40_53	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774252	smithing_stone	repeated_material_row	Altus	Somber Smithing Stone [5]	1039547080	m60_39_54	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774319	smithing_stone	repeated_material_row	Altus	Somber Smithing Stone [5]	1042537010	m60_43_53	audited_one_family	1	gameplay-guide:redmaw	unresolved	second_independent_exact_landmark_source
7774548	smithing_stone	repeated_material_row	Ancient Ruins	Smithing Stone [7]	2047477050	m61_46_46	trusted	2	gameplay-guide:game8;gameplay-guide:gamesradar	unresolved	none_identity_region_trusted
7773216	smithing_stone	repeated_material_row	Ancient Ruins	Smithing Stone [8]	2044467060	m61_44_45	trusted	3	gameplay-guide:game8;gameplay-guide:redmaw;gameplay-wiki:fextralife	unresolved	none_identity_region_trusted
7773337	smithing_stone	repeated_material_row	Ancient Ruins	Smithing Stone [8]	2046467020	m61_46_46	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773344	smithing_stone	repeated_material_row	Ancient Ruins	Somber Smithing Stone [8]	2046477070	m61_46_46	audited_one_family	1	gameplay-guide:redmaw	unresolved	second_independent_exact_landmark_source
7773352	smithing_stone	repeated_material_row	Ancient Ruins	Somber Smithing Stone [8]	2046477700	m61_46_46	trusted	3	gameplay-guide:eip;gameplay-guide:game8;gameplay-guide:redmaw	unresolved	none_identity_region_trusted
7773342	smithing_stone	repeated_material_row	Ancient Ruins	Somber Smithing Stone [9]	2046477030	m61_46_46	audited_one_family	1	gameplay-guide:redmaw	unresolved	second_independent_exact_landmark_source
7771032	smithing_stone	repeated_material_row	Ashen Capital	Somber Ancient Dragon Smithing Stone	11057010	m11_05	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	unresolved	none_identity_region_trusted
7771753	smithing_stone	repeated_material_row	Belurat	Smithing Stone [5]	20007250	m20_00	audited_one_family	1	gameplay-wiki:fextralife	unresolved	second_independent_exact_landmark_source
7771749	smithing_stone	repeated_material_row	Belurat	Smithing Stone [6]	20007210	m20_00	audited_one_family	1	gameplay-wiki:fextralife	unresolved	second_independent_exact_landmark_source
7771781	smithing_stone	repeated_material_row	Belurat	Smithing Stone [6]	20007530	m20_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771734	smithing_stone	repeated_material_row	Belurat	Somber Smithing Stone [5]	20007060	m20_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771799	smithing_stone	repeated_material_row	Belurat	Somber Smithing Stone [5]	20007710	m20_00	trusted	2	gameplay-guide:game8;gameplay-guide:samurai-gamers	unresolved	none_identity_region_trusted
7771739	smithing_stone	repeated_material_row	Belurat	Somber Smithing Stone [7]	20007110	m20_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773716	smithing_stone	repeated_material_row	Caelid	Ancient Dragon Smithing Stone	400230		remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773735	smithing_stone	repeated_material_row	Caelid	Ancient Dragon Smithing Stone	400400		remaining_unreviewed	0		unresolved	first_exact_landmark_source
7772170	smithing_stone	repeated_material_row	Caelid	Smithing Stone [1]	31117300	m31_11	audited_one_family	1	gameplay-wiki:eldenpedia	unresolved	second_independent_exact_landmark_source
7773110	smithing_stone	repeated_material_row	Caelid	Smithing Stone [3]	1051367030	m60_51_36	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773112	smithing_stone	repeated_material_row	Caelid	Smithing Stone [3]	1051367050	m60_51_36	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773111	smithing_stone	repeated_material_row	Caelid	Smithing Stone [4]	1051367040	m60_51_36	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773115	smithing_stone	repeated_material_row	Caelid	Smithing Stone [4]	1051367090	m60_51_36	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774415	smithing_stone	repeated_material_row	Caelid	Smithing Stone [4]	1047407020	m60_47_40	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774448	smithing_stone	repeated_material_row	Caelid	Smithing Stone [4]	1049387030	m60_49_38	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7772988	smithing_stone	repeated_material_row	Caelid	Smithing Stone [5]	1047397000	m60_47_40	trusted	3	gameplay-guide:redmaw;gameplay-wiki:eldenpedia;gameplay-wiki:fextralife	unresolved	none_identity_region_trusted
7773054	smithing_stone	repeated_material_row	Caelid	Smithing Stone [5]	1049407040	m60_49_39	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773113	smithing_stone	repeated_material_row	Caelid	Smithing Stone [5]	1051367060	m60_51_36	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773114	smithing_stone	repeated_material_row	Caelid	Smithing Stone [5]	1051367080	m60_51_36	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773109	smithing_stone	repeated_material_row	Caelid	Smithing Stone [6]	1051367020	m60_51_36	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773116	smithing_stone	repeated_material_row	Caelid	Smithing Stone [6]	1051367100	m60_51_36	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773119	smithing_stone	repeated_material_row	Caelid	Smithing Stone [6]	1051367910	m60_51_36	audited_one_family	1	gameplay-wiki:eldenpedia	unresolved	second_independent_exact_landmark_source
7773078	smithing_stone	repeated_material_row	Caelid	Smithing Stone [7]	1050397020	m60_49_39	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773079	smithing_stone	repeated_material_row	Caelid	Smithing Stone [7]	1050397030	m60_51_40	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773081	smithing_stone	repeated_material_row	Caelid	Smithing Stone [8]	1050397050	m60_49_39	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7772277	smithing_stone	repeated_material_row	Caelid	Somber Smithing Stone [2]	32077000	m32_07	trusted	2	gameplay-wiki:eldenpedia;gameplay-wiki:fextralife	unresolved	none_identity_region_trusted
7770775	smithing_stone	repeated_material_row	Caelid	Somber Smithing Stone [4]	540422	m60_48_40	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7772164	smithing_stone	repeated_material_row	Caelid	Somber Smithing Stone [4]	31117040	m31_11	trusted	2	gameplay-wiki:eldenpedia;gameplay-wiki:fextralife	unresolved	none_identity_region_trusted
7772288	smithing_stone	repeated_material_row	Caelid	Somber Smithing Stone [4]	32087070	m32_08	audited_one_family	1	gameplay-wiki:eldenpedia	unresolved	second_independent_exact_landmark_source
7772975	smithing_stone	repeated_material_row	Caelid	Somber Smithing Stone [4]	1047387010	m60_48_37	audited_one_family	1	gameplay-wiki:fextralife	unresolved	second_independent_exact_landmark_source
7774416	smithing_stone	repeated_material_row	Caelid	Somber Smithing Stone [4]	1047407030	m60_47_40	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774445	smithing_stone	repeated_material_row	Caelid	Somber Smithing Stone [4]	1049377700	m60_49_37	audited_one_family	1	gameplay-wiki:fextralife	unresolved	second_independent_exact_landmark_source
7774446	smithing_stone	repeated_material_row	Caelid	Somber Smithing Stone [4]	1049387010	m60_49_38	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774493	smithing_stone	repeated_material_row	Caelid	Somber Smithing Stone [4]	1051367700	m60_51_36	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774494	smithing_stone	repeated_material_row	Caelid	Somber Smithing Stone [4]	1051367800	m60_51_36	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774633	smithing_stone	repeated_material_row	Caelid	Somber Smithing Stone [4]	540424	m60_49_37	audited_one_family	1	gameplay-guide:redmaw	unresolved	second_independent_exact_landmark_source
7772231	smithing_stone	repeated_material_row	Caelid	Somber Smithing Stone [5]	31217200	m31_21	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773014	smithing_stone	repeated_material_row	Caelid	Somber Smithing Stone [5]	1048397010	m60_49_39	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773117	smithing_stone	repeated_material_row	Caelid	Somber Smithing Stone [5]	1051367110	m60_51_36	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773844	smithing_stone	repeated_material_row	Caelid	Somber Smithing Stone [6]	520670		trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	unresolved	none_identity_region_trusted
7773886	smithing_stone	repeated_material_row	Caelid	Somber Smithing Stone [8]	540426	m60_48_40	audited_one_family	1	gameplay-guide:redmaw	unresolved	second_independent_exact_landmark_source
7773058	smithing_stone	repeated_material_row	Caelid	Somber Smithing Stone [9]	1049417090	m60_48_40	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774634	smithing_stone	repeated_material_row	Caelid	Somber Smithing Stone [9]	540428	m60_52_41	audited_one_family	1	gameplay-guide:redmaw	unresolved	second_independent_exact_landmark_source
7773370	smithing_stone	repeated_material_row	Cerulean	Smithing Stone [6]	2047397090	m61_47_39	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773513	smithing_stone	repeated_material_row	Cerulean	Smithing Stone [6]	2049387060	m61_48_38	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773950	smithing_stone	repeated_material_row	Cerulean	Smithing Stone [6]	22007190	m22_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773461	smithing_stone	repeated_material_row	Cerulean	Smithing Stone [7]	2048397000	m61_48_38	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7772010	smithing_stone	repeated_material_row	Cerulean	Smithing Stone [8]	22007910		trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	unresolved	none_identity_region_trusted
7773296	smithing_stone	repeated_material_row	Cerulean	Somber Smithing Stone [6]	2046387050	m61_46_38	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7772296	smithing_stone	repeated_material_row	Consecrated Snowfield	Ancient Dragon Smithing Stone	32117030	m32_11	audited_one_family	1	gameplay-wiki:eldenpedia	unresolved	second_independent_exact_landmark_source
7773102	smithing_stone	repeated_material_row	Consecrated Snowfield	Ancient Dragon Smithing Stone	1050567600	m60_50_56	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774434	smithing_stone	repeated_material_row	Consecrated Snowfield	Ancient Dragon Smithing Stone	1048557700	m60_48_55	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7772967	smithing_stone	repeated_material_row	Consecrated Snowfield	Smithing Stone [7]	1046577800	m60_48_55	audited_one_family	1	gameplay-wiki:eldenpedia	unresolved	second_independent_exact_landmark_source
7772993	smithing_stone	repeated_material_row	Consecrated Snowfield	Smithing Stone [7]	1047557000	m60_48_55	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7772999	smithing_stone	repeated_material_row	Consecrated Snowfield	Smithing Stone [8]	1047567310	m60_48_55	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	unresolved	none_identity_region_trusted
